========== HORIZONTAL BEGIN ==========
row = 2, col = 44, congestion_value = 1.21429, demand = 17, supply = 14
row = 39, col = 33, congestion_value = 1.07143, demand = 15, supply = 14
row = 39, col = 38, congestion_value = 1.28571, demand = 18, supply = 14
row = 39, col = 39, congestion_value = 1.64286, demand = 23, supply = 14
row = 39, col = 40, congestion_value = 1.57143, demand = 22, supply = 14
row = 39, col = 41, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 45, congestion_value = 1.35714, demand = 19, supply = 14
row = 39, col = 46, congestion_value = 1.35714, demand = 19, supply = 14
row = 39, col = 47, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 48, congestion_value = 1.42857, demand = 20, supply = 14
row = 39, col = 50, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 51, congestion_value = 1.5, demand = 21, supply = 14
row = 39, col = 58, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 5, congestion_value = 1.64286, demand = 23, supply = 14
row = 40, col = 6, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 7, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 11, congestion_value = 1.28571, demand = 18, supply = 14
row = 40, col = 18, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 19, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 37, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 38, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 40, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 40, col = 41, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 44, congestion_value = 1.42857, demand = 20, supply = 14
row = 40, col = 45, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 47, congestion_value = 1.28571, demand = 18, supply = 14
row = 40, col = 48, congestion_value = 1.42857, demand = 20, supply = 14
row = 40, col = 51, congestion_value = 1.42857, demand = 20, supply = 14
row = 40, col = 52, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 53, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 58, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 63, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 5, congestion_value = 1.71429, demand = 24, supply = 14
row = 41, col = 6, congestion_value = 1.5, demand = 21, supply = 14
row = 41, col = 11, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 16, congestion_value = 1.07143, demand = 15, supply = 14
row = 41, col = 18, congestion_value = 1.07143, demand = 15, supply = 14
row = 41, col = 38, congestion_value = 1.35714, demand = 19, supply = 14
row = 41, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 41, col = 40, congestion_value = 1.07143, demand = 15, supply = 14
row = 41, col = 44, congestion_value = 1.28571, demand = 18, supply = 14
row = 41, col = 45, congestion_value = 1.35714, demand = 19, supply = 14
row = 41, col = 46, congestion_value = 1.14286, demand = 16, supply = 14
row = 41, col = 47, congestion_value = 1.28571, demand = 18, supply = 14
row = 41, col = 48, congestion_value = 1.14286, demand = 16, supply = 14
row = 41, col = 51, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 41, col = 55, congestion_value = 1.28571, demand = 18, supply = 14
row = 42, col = 2, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 5, congestion_value = 1.71429, demand = 24, supply = 14
row = 42, col = 6, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 29, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 34, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 37, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 38, congestion_value = 1.28571, demand = 18, supply = 14
row = 42, col = 39, congestion_value = 1.42857, demand = 20, supply = 14
row = 42, col = 44, congestion_value = 1.42857, demand = 20, supply = 14
row = 42, col = 45, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 48, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 49, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 51, congestion_value = 1.28571, demand = 18, supply = 14
row = 43, col = 1, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 5, congestion_value = 1.64286, demand = 23, supply = 14
row = 43, col = 6, congestion_value = 1.28571, demand = 18, supply = 14
row = 43, col = 9, congestion_value = 1.07143, demand = 15, supply = 14
row = 43, col = 38, congestion_value = 1.35714, demand = 19, supply = 14
row = 43, col = 39, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 41, congestion_value = 1.35714, demand = 19, supply = 14
row = 43, col = 47, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 51, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 55, congestion_value = 1.14286, demand = 16, supply = 14
row = 44, col = 2, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 4, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 5, congestion_value = 1.57143, demand = 22, supply = 14
row = 44, col = 6, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 19, congestion_value = 1.21429, demand = 17, supply = 14
row = 44, col = 38, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 40, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 41, congestion_value = 1.5, demand = 21, supply = 14
row = 44, col = 48, congestion_value = 1.28571, demand = 18, supply = 14
row = 44, col = 51, congestion_value = 1.42857, demand = 20, supply = 14
row = 44, col = 53, congestion_value = 1.35714, demand = 19, supply = 14
row = 44, col = 55, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 62, congestion_value = 1.21429, demand = 17, supply = 14
row = 45, col = 4, congestion_value = 1.21429, demand = 17, supply = 14
row = 45, col = 5, congestion_value = 1.14286, demand = 16, supply = 14
row = 45, col = 33, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 39, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 45, col = 41, congestion_value = 1.28571, demand = 18, supply = 14
row = 45, col = 42, congestion_value = 1.28571, demand = 18, supply = 14
row = 45, col = 50, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 51, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 45, col = 55, congestion_value = 1.07143, demand = 15, supply = 14
row = 46, col = 5, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 33, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 36, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 39, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 40, congestion_value = 1.35714, demand = 19, supply = 14
row = 46, col = 41, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 42, congestion_value = 1.07143, demand = 15, supply = 14
row = 46, col = 46, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 47, congestion_value = 1.07143, demand = 15, supply = 14
row = 46, col = 50, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 55, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 62, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 5, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 33, congestion_value = 1.14286, demand = 16, supply = 14
row = 47, col = 36, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 47, col = 40, congestion_value = 1.35714, demand = 19, supply = 14
row = 47, col = 41, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 47, congestion_value = 1.28571, demand = 18, supply = 14
row = 47, col = 50, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 47, col = 55, congestion_value = 1.28571, demand = 18, supply = 14
row = 47, col = 62, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 19, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 33, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 35, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 36, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 38, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 48, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 41, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 45, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 47, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 53, congestion_value = 1.28571, demand = 18, supply = 14
row = 48, col = 55, congestion_value = 1.64286, demand = 23, supply = 14
row = 48, col = 56, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 59, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 62, congestion_value = 1.35714, demand = 19, supply = 14
row = 48, col = 63, congestion_value = 1.35714, demand = 19, supply = 14
row = 49, col = 22, congestion_value = 1.07143, demand = 15, supply = 14
row = 49, col = 33, congestion_value = 1.28571, demand = 18, supply = 14
row = 49, col = 36, congestion_value = 1.35714, demand = 19, supply = 14
row = 49, col = 37, congestion_value = 1.21429, demand = 17, supply = 14
row = 49, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 49, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 49, col = 40, congestion_value = 1.28571, demand = 18, supply = 14
row = 49, col = 47, congestion_value = 1.14286, demand = 16, supply = 14
row = 49, col = 53, congestion_value = 1.35714, demand = 19, supply = 14
row = 49, col = 55, congestion_value = 1.14286, demand = 16, supply = 14
row = 49, col = 56, congestion_value = 1.64286, demand = 23, supply = 14
row = 49, col = 59, congestion_value = 1.07143, demand = 15, supply = 14
row = 49, col = 62, congestion_value = 1.57143, demand = 22, supply = 14
row = 49, col = 63, congestion_value = 1.35714, demand = 19, supply = 14
row = 50, col = 33, congestion_value = 1.42857, demand = 20, supply = 14
row = 50, col = 35, congestion_value = 1.07143, demand = 15, supply = 14
row = 50, col = 36, congestion_value = 1.42857, demand = 20, supply = 14
row = 50, col = 38, congestion_value = 1.5, demand = 21, supply = 14
row = 50, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 50, col = 40, congestion_value = 1.35714, demand = 19, supply = 14
row = 50, col = 44, congestion_value = 1.14286, demand = 16, supply = 14
row = 50, col = 53, congestion_value = 1.5, demand = 21, supply = 14
row = 50, col = 55, congestion_value = 1.21429, demand = 17, supply = 14
row = 50, col = 56, congestion_value = 2.07143, demand = 29, supply = 14
row = 50, col = 59, congestion_value = 1.07143, demand = 15, supply = 14
row = 50, col = 60, congestion_value = 1.28571, demand = 18, supply = 14
row = 50, col = 62, congestion_value = 1.64286, demand = 23, supply = 14
row = 50, col = 63, congestion_value = 1.07143, demand = 15, supply = 14
row = 51, col = 32, congestion_value = 1.07143, demand = 15, supply = 14
row = 51, col = 33, congestion_value = 1.5, demand = 21, supply = 14
row = 51, col = 36, congestion_value = 1.07143, demand = 15, supply = 14
row = 51, col = 38, congestion_value = 1.64286, demand = 23, supply = 14
row = 51, col = 39, congestion_value = 1.21429, demand = 17, supply = 14
row = 51, col = 40, congestion_value = 1.5, demand = 21, supply = 14
row = 51, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 51, col = 56, congestion_value = 1.78571, demand = 25, supply = 14
row = 51, col = 59, congestion_value = 1.14286, demand = 16, supply = 14
row = 51, col = 60, congestion_value = 1.28571, demand = 18, supply = 14
row = 51, col = 62, congestion_value = 1.71429, demand = 24, supply = 14
row = 51, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
row = 52, col = 33, congestion_value = 1.35714, demand = 19, supply = 14
row = 52, col = 34, congestion_value = 1.42857, demand = 20, supply = 14
row = 52, col = 36, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 38, congestion_value = 1.5, demand = 21, supply = 14
row = 52, col = 39, congestion_value = 1.21429, demand = 17, supply = 14
row = 52, col = 40, congestion_value = 1.5, demand = 21, supply = 14
row = 52, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 52, col = 57, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 62, congestion_value = 1.71429, demand = 24, supply = 14
row = 52, col = 63, congestion_value = 1.21429, demand = 17, supply = 14
row = 53, col = 33, congestion_value = 1.28571, demand = 18, supply = 14
row = 53, col = 34, congestion_value = 1.35714, demand = 19, supply = 14
row = 53, col = 38, congestion_value = 1.5, demand = 21, supply = 14
row = 53, col = 39, congestion_value = 1.14286, demand = 16, supply = 14
row = 53, col = 40, congestion_value = 1.64286, demand = 23, supply = 14
row = 53, col = 46, congestion_value = 1.07143, demand = 15, supply = 14
row = 53, col = 60, congestion_value = 1.21429, demand = 17, supply = 14
row = 53, col = 62, congestion_value = 1.42857, demand = 20, supply = 14
row = 53, col = 63, congestion_value = 1.07143, demand = 15, supply = 14
row = 54, col = 34, congestion_value = 1.14286, demand = 16, supply = 14
row = 54, col = 38, congestion_value = 1.42857, demand = 20, supply = 14
row = 54, col = 39, congestion_value = 1.07143, demand = 15, supply = 14
row = 54, col = 40, congestion_value = 1.42857, demand = 20, supply = 14
row = 54, col = 46, congestion_value = 1.14286, demand = 16, supply = 14
row = 54, col = 62, congestion_value = 1.28571, demand = 18, supply = 14
row = 54, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
row = 55, col = 18, congestion_value = 1.07143, demand = 15, supply = 14
row = 55, col = 34, congestion_value = 1.21429, demand = 17, supply = 14
row = 55, col = 38, congestion_value = 1.28571, demand = 18, supply = 14
row = 55, col = 39, congestion_value = 1.21429, demand = 17, supply = 14
row = 55, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 55, col = 62, congestion_value = 1.28571, demand = 18, supply = 14
row = 55, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
