========== HORIZONTAL BEGIN ==========
row = 4, col = 42, congestion_value = 1.07143, demand = 15, supply = 14
row = 38, col = 49, congestion_value = 1.42857, demand = 20, supply = 14
row = 38, col = 50, congestion_value = 1.14286, demand = 16, supply = 14
row = 38, col = 52, congestion_value = 1.57143, demand = 22, supply = 14
row = 38, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 38, col = 57, congestion_value = 1.14286, demand = 16, supply = 14
row = 38, col = 59, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 5, congestion_value = 1.35714, demand = 19, supply = 14
row = 39, col = 6, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 9, congestion_value = 1.28571, demand = 18, supply = 14
row = 39, col = 13, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 18, congestion_value = 1.42857, demand = 20, supply = 14
row = 39, col = 19, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 34, congestion_value = 1.07143, demand = 15, supply = 14
row = 39, col = 35, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 37, congestion_value = 1.07143, demand = 15, supply = 14
row = 39, col = 38, congestion_value = 1.57143, demand = 22, supply = 14
row = 39, col = 39, congestion_value = 1.42857, demand = 20, supply = 14
row = 39, col = 40, congestion_value = 1.42857, demand = 20, supply = 14
row = 39, col = 41, congestion_value = 1.5, demand = 21, supply = 14
row = 39, col = 42, congestion_value = 1.21429, demand = 17, supply = 14
row = 39, col = 44, congestion_value = 1.21429, demand = 17, supply = 14
row = 39, col = 46, congestion_value = 1.21429, demand = 17, supply = 14
row = 39, col = 47, congestion_value = 1.28571, demand = 18, supply = 14
row = 39, col = 48, congestion_value = 1.14286, demand = 16, supply = 14
row = 39, col = 49, congestion_value = 1.28571, demand = 18, supply = 14
row = 39, col = 52, congestion_value = 1.57143, demand = 22, supply = 14
row = 39, col = 57, congestion_value = 1.28571, demand = 18, supply = 14
row = 39, col = 59, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 0, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 5, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 6, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 9, congestion_value = 1.42857, demand = 20, supply = 14
row = 40, col = 10, congestion_value = 1.21429, demand = 17, supply = 14
row = 40, col = 18, congestion_value = 1.28571, demand = 18, supply = 14
row = 40, col = 19, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 34, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 35, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 38, congestion_value = 1.5, demand = 21, supply = 14
row = 40, col = 39, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 41, congestion_value = 1.57143, demand = 22, supply = 14
row = 40, col = 42, congestion_value = 1.35714, demand = 19, supply = 14
row = 40, col = 43, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 45, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 46, congestion_value = 1.21429, demand = 17, supply = 14
row = 40, col = 47, congestion_value = 1.21429, demand = 17, supply = 14
row = 40, col = 48, congestion_value = 1.14286, demand = 16, supply = 14
row = 40, col = 49, congestion_value = 1.21429, demand = 17, supply = 14
row = 40, col = 52, congestion_value = 1.64286, demand = 23, supply = 14
row = 40, col = 53, congestion_value = 1.07143, demand = 15, supply = 14
row = 40, col = 57, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 5, congestion_value = 1.5, demand = 21, supply = 14
row = 41, col = 9, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 18, congestion_value = 1.28571, demand = 18, supply = 14
row = 41, col = 19, congestion_value = 1.07143, demand = 15, supply = 14
row = 41, col = 35, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 38, congestion_value = 1.42857, demand = 20, supply = 14
row = 41, col = 42, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 44, congestion_value = 1.35714, demand = 19, supply = 14
row = 41, col = 46, congestion_value = 1.35714, demand = 19, supply = 14
row = 41, col = 47, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 49, congestion_value = 1.35714, demand = 19, supply = 14
row = 41, col = 52, congestion_value = 1.28571, demand = 18, supply = 14
row = 41, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 41, col = 62, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 0, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 4, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 5, congestion_value = 1.35714, demand = 19, supply = 14
row = 42, col = 6, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 19, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 33, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 35, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 38, congestion_value = 1.42857, demand = 20, supply = 14
row = 42, col = 39, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 42, congestion_value = 1.14286, demand = 16, supply = 14
row = 42, col = 43, congestion_value = 1.21429, demand = 17, supply = 14
row = 42, col = 45, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 49, congestion_value = 1.57143, demand = 22, supply = 14
row = 42, col = 52, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 57, congestion_value = 1.07143, demand = 15, supply = 14
row = 42, col = 62, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 1, congestion_value = 1.07143, demand = 15, supply = 14
row = 43, col = 4, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 5, congestion_value = 1.35714, demand = 19, supply = 14
row = 43, col = 6, congestion_value = 1.28571, demand = 18, supply = 14
row = 43, col = 10, congestion_value = 1.07143, demand = 15, supply = 14
row = 43, col = 19, congestion_value = 1.21429, demand = 17, supply = 14
row = 43, col = 35, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 38, congestion_value = 1.5, demand = 21, supply = 14
row = 43, col = 39, congestion_value = 1.07143, demand = 15, supply = 14
row = 43, col = 42, congestion_value = 1.07143, demand = 15, supply = 14
row = 43, col = 49, congestion_value = 1.71429, demand = 24, supply = 14
row = 43, col = 52, congestion_value = 1.14286, demand = 16, supply = 14
row = 43, col = 54, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 1, congestion_value = 1.14286, demand = 16, supply = 14
row = 44, col = 4, congestion_value = 1.21429, demand = 17, supply = 14
row = 44, col = 5, congestion_value = 1.21429, demand = 17, supply = 14
row = 44, col = 19, congestion_value = 1.28571, demand = 18, supply = 14
row = 44, col = 38, congestion_value = 1.42857, demand = 20, supply = 14
row = 44, col = 40, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 41, congestion_value = 1.07143, demand = 15, supply = 14
row = 44, col = 48, congestion_value = 1.21429, demand = 17, supply = 14
row = 44, col = 49, congestion_value = 1.71429, demand = 24, supply = 14
row = 44, col = 52, congestion_value = 1.35714, demand = 19, supply = 14
row = 44, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 44, col = 62, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 4, congestion_value = 1.35714, demand = 19, supply = 14
row = 45, col = 35, congestion_value = 1.14286, demand = 16, supply = 14
row = 45, col = 38, congestion_value = 1.28571, demand = 18, supply = 14
row = 45, col = 42, congestion_value = 1.14286, demand = 16, supply = 14
row = 45, col = 47, congestion_value = 1.07143, demand = 15, supply = 14
row = 45, col = 49, congestion_value = 1.35714, demand = 19, supply = 14
row = 45, col = 52, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 4, congestion_value = 1.28571, demand = 18, supply = 14
row = 46, col = 23, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 36, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 39, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 42, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 47, congestion_value = 1.21429, demand = 17, supply = 14
row = 46, col = 49, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 52, congestion_value = 1.07143, demand = 15, supply = 14
row = 46, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 46, col = 62, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 21, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 35, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 36, congestion_value = 1.35714, demand = 19, supply = 14
row = 47, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 47, col = 39, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 40, congestion_value = 1.42857, demand = 20, supply = 14
row = 47, col = 41, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 47, congestion_value = 1.14286, demand = 16, supply = 14
row = 47, col = 49, congestion_value = 1.14286, demand = 16, supply = 14
row = 47, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 47, col = 54, congestion_value = 1.07143, demand = 15, supply = 14
row = 47, col = 62, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 23, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 34, congestion_value = 1.07143, demand = 15, supply = 14
row = 48, col = 35, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 36, congestion_value = 1.35714, demand = 19, supply = 14
row = 48, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 47, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 53, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 55, congestion_value = 1.14286, demand = 16, supply = 14
row = 48, col = 56, congestion_value = 1.21429, demand = 17, supply = 14
row = 48, col = 62, congestion_value = 1.28571, demand = 18, supply = 14
row = 48, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
row = 49, col = 32, congestion_value = 1.07143, demand = 15, supply = 14
row = 49, col = 34, congestion_value = 1.28571, demand = 18, supply = 14
row = 49, col = 36, congestion_value = 1.64286, demand = 23, supply = 14
row = 49, col = 38, congestion_value = 1.57143, demand = 22, supply = 14
row = 49, col = 40, congestion_value = 1.35714, demand = 19, supply = 14
row = 49, col = 46, congestion_value = 1.07143, demand = 15, supply = 14
row = 49, col = 47, congestion_value = 1.14286, demand = 16, supply = 14
row = 49, col = 56, congestion_value = 1.35714, demand = 19, supply = 14
row = 49, col = 59, congestion_value = 1.07143, demand = 15, supply = 14
row = 49, col = 60, congestion_value = 1.21429, demand = 17, supply = 14
row = 49, col = 62, congestion_value = 1.28571, demand = 18, supply = 14
row = 49, col = 63, congestion_value = 1.21429, demand = 17, supply = 14
row = 50, col = 32, congestion_value = 1.21429, demand = 17, supply = 14
row = 50, col = 34, congestion_value = 1.28571, demand = 18, supply = 14
row = 50, col = 35, congestion_value = 1.28571, demand = 18, supply = 14
row = 50, col = 36, congestion_value = 1.42857, demand = 20, supply = 14
row = 50, col = 38, congestion_value = 1.35714, demand = 19, supply = 14
row = 50, col = 39, congestion_value = 1.14286, demand = 16, supply = 14
row = 50, col = 40, congestion_value = 1.21429, demand = 17, supply = 14
row = 50, col = 45, congestion_value = 1.07143, demand = 15, supply = 14
row = 50, col = 46, congestion_value = 1.14286, demand = 16, supply = 14
row = 50, col = 53, congestion_value = 1.21429, demand = 17, supply = 14
row = 50, col = 56, congestion_value = 1.57143, demand = 22, supply = 14
row = 50, col = 57, congestion_value = 1.07143, demand = 15, supply = 14
row = 50, col = 59, congestion_value = 1.07143, demand = 15, supply = 14
row = 50, col = 60, congestion_value = 1.28571, demand = 18, supply = 14
row = 50, col = 62, congestion_value = 1.14286, demand = 16, supply = 14
row = 50, col = 63, congestion_value = 1.28571, demand = 18, supply = 14
row = 51, col = 21, congestion_value = 1.14286, demand = 16, supply = 14
row = 51, col = 32, congestion_value = 1.35714, demand = 19, supply = 14
row = 51, col = 33, congestion_value = 1.21429, demand = 17, supply = 14
row = 51, col = 35, congestion_value = 1.14286, demand = 16, supply = 14
row = 51, col = 36, congestion_value = 1.35714, demand = 19, supply = 14
row = 51, col = 38, congestion_value = 1.14286, demand = 16, supply = 14
row = 51, col = 39, congestion_value = 1.28571, demand = 18, supply = 14
row = 51, col = 40, congestion_value = 1.28571, demand = 18, supply = 14
row = 51, col = 56, congestion_value = 1.14286, demand = 16, supply = 14
row = 51, col = 60, congestion_value = 1.5, demand = 21, supply = 14
row = 51, col = 62, congestion_value = 1.57143, demand = 22, supply = 14
row = 51, col = 63, congestion_value = 1.35714, demand = 19, supply = 14
row = 52, col = 21, congestion_value = 1.28571, demand = 18, supply = 14
row = 52, col = 32, congestion_value = 1.14286, demand = 16, supply = 14
row = 52, col = 33, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 35, congestion_value = 1.28571, demand = 18, supply = 14
row = 52, col = 36, congestion_value = 1.28571, demand = 18, supply = 14
row = 52, col = 37, congestion_value = 1.14286, demand = 16, supply = 14
row = 52, col = 38, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 39, congestion_value = 1.14286, demand = 16, supply = 14
row = 52, col = 40, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 46, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 54, congestion_value = 1.07143, demand = 15, supply = 14
row = 52, col = 60, congestion_value = 1.21429, demand = 17, supply = 14
row = 52, col = 62, congestion_value = 1.42857, demand = 20, supply = 14
row = 52, col = 63, congestion_value = 1.14286, demand = 16, supply = 14
row = 53, col = 21, congestion_value = 1.21429, demand = 17, supply = 14
row = 53, col = 33, congestion_value = 1.14286, demand = 16, supply = 14
row = 53, col = 35, congestion_value = 1.35714, demand = 19, supply = 14
row = 53, col = 38, congestion_value = 1.07143, demand = 15, supply = 14
row = 53, col = 39, congestion_value = 1.42857, demand = 20, supply = 14
row = 53, col = 60, congestion_value = 1.42857, demand = 20, supply = 14
row = 53, col = 61, congestion_value = 1.14286, demand = 16, supply = 14
row = 53, col = 62, congestion_value = 1.14286, demand = 16, supply = 14
